Gene.stable.ID	Gene.name	Gene.type	Gene.description	Chromosome.scaffold.name	logFC	logCPM	PValue	FDR
ENSG00000164466	SFXN1	protein_coding	sideroflexin 1 [Source:HGNC Symbol;Acc:HGNC:16085]	5	0.0917982845196551	6.77330428474854	0.549373411882757	0.702379004458405
ENSG00000138459	SLC35A5	protein_coding	solute carrier family 35 member A5 [Source:HGNC Symbol;Acc:HGNC:20792]	3	0.107823572821132	5.24607145343755	0.549522259084631	0.702494380871166
ENSG00000120802	TMPO	protein_coding	thymopoietin [Source:HGNC Symbol;Acc:HGNC:11875]	12	-0.0917244972650773	7.33558559448202	0.549553715962742	0.702494380871166
ENSG00000162643	WDR63	protein_coding	WD repeat domain 63 [Source:HGNC Symbol;Acc:HGNC:30711]	1	0.172909362462791	2.77738833538314	0.549590598283272	0.702494380871166
ENSG00000140459	CYP11A1	protein_coding	cytochrome P450 family 11 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:2590]	15	-0.202956751861339	0.989727813904923	0.549632889779409	0.702494380871166
ENSG00000156011	PSD3	protein_coding	pleckstrin and Sec7 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:19093]	8	0.108607335425847	6.43796833294797	0.549711485359786	0.702540756074037
ENSG00000173153	ESRRA	protein_coding	estrogen related receptor alpha [Source:HGNC Symbol;Acc:HGNC:3471]	11	-0.13187150468111	4.19776531608987	0.549920724332346	0.702742885238194
ENSG00000148672	GLUD1	protein_coding	glutamate dehydrogenase 1 [Source:HGNC Symbol;Acc:HGNC:4335]	10	0.107280656914749	7.3660485892376	0.549954291181949	0.702742885238194
ENSG00000171462	DLK2	protein_coding	delta like non-canonical Notch ligand 2 [Source:HGNC Symbol;Acc:HGNC:21113]	6	-0.232057310117858	0.603480016132297	0.550015079538229	0.702752833965933
ENSG00000108947	EFNB3	protein_coding	ephrin B3 [Source:HGNC Symbol;Acc:HGNC:3228]	17	-0.120522717776714	6.84892483775593	0.55004672550116	0.702752833965933
ENSG00000120832	MTERF2	protein_coding	mitochondrial transcription termination factor 2 [Source:HGNC Symbol;Acc:HGNC:30779]	12	0.155844538128712	2.81122722679018	0.550274659987926	0.702989955715898
ENSG00000132623	ANKEF1	protein_coding	ankyrin repeat and EF-hand domain containing 1 [Source:HGNC Symbol;Acc:HGNC:15803]	20	-0.125898590505936	3.04224844591087	0.550656581163595	0.703423747779684
ENSG00000163376	KBTBD8	protein_coding	kelch repeat and BTB domain containing 8 [Source:HGNC Symbol;Acc:HGNC:30691]	3	0.188491722117105	1.99493971043093	0.550848319114604	0.703614546548111
ENSG00000163930	BAP1	protein_coding	BRCA1 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:950]	3	-0.109844808766808	6.70304280838601	0.550916540455969	0.70362657979228
ENSG00000184009	ACTG1	protein_coding	actin gamma 1 [Source:HGNC Symbol;Acc:HGNC:144]	17	0.0942406100688109	12.0383890701299	0.550964170638718	0.70362657979228
ENSG00000197020	ZNF100	protein_coding	zinc finger protein 100 [Source:HGNC Symbol;Acc:HGNC:12880]	19	-0.157621755000757	2.84509152948744	0.551034665456416	0.70362657979228
ENSG00000174599	TRAM1L1	protein_coding	translocation associated membrane protein 1 like 1 [Source:HGNC Symbol;Acc:HGNC:28371]	4	0.135516223069217	2.69229523669771	0.551066128843994	0.70362657979228
ENSG00000177917	ARL6IP6	protein_coding	ADP ribosylation factor like GTPase 6 interacting protein 6 [Source:HGNC Symbol;Acc:HGNC:24048]	2	-0.11206790005369	4.44824638386445	0.551069624404891	0.70362657979228
ENSG00000088876	ZNF343	protein_coding	zinc finger protein 343 [Source:HGNC Symbol;Acc:HGNC:16017]	20	0.15056644920799	3.23630729045749	0.55113676450882	0.703658195917297
ENSG00000186222	BLOC1S4	protein_coding	biogenesis of lysosomal organelles complex 1 subunit 4 [Source:HGNC Symbol;Acc:HGNC:24206]	4	0.129746370596388	4.08216751116835	0.551238010606931	0.703733348309818
ENSG00000139146	SINHCAF	protein_coding	SIN3-HDAC complex associated factor [Source:HGNC Symbol;Acc:HGNC:30702]	12	-0.0929515427439601	6.87698896114843	0.551400315875247	0.70388643382737
ENSG00000142556	ZNF614	protein_coding	zinc finger protein 614 [Source:HGNC Symbol;Acc:HGNC:24722]	19	0.144082382826512	4.33272187965593	0.551562510009778	0.704039353951595
ENSG00000232973	CYP1B1-AS1	lncRNA	CYP1B1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:28543]	2	0.192386601948913	1.66150443930671	0.551703836916617	0.704165616739451
ENSG00000267904	AC024075.1	lncRNA	novel transcript, sense intronic C19orf42	19	-0.194013259878595	1.24610721123418	0.551812897203894	0.704250679874978
ENSG00000064199	SPA17	protein_coding	sperm autoantigenic protein 17 [Source:HGNC Symbol;Acc:HGNC:11210]	11	-0.13227211104056	3.24709707254785	0.551928493615211	0.70434407101583
ENSG00000112110	MRPL18	protein_coding	mitochondrial ribosomal protein L18 [Source:HGNC Symbol;Acc:HGNC:14477]	6	-0.102504888024656	4.84757580683502	0.551990712641637	0.704369335436654
ENSG00000123454	DBH	protein_coding	dopamine beta-hydroxylase [Source:HGNC Symbol;Acc:HGNC:2689]	9	-0.36140170086597	1.06108154661048	0.552060837197371	0.704404683072707
ENSG00000157514	TSC22D3	protein_coding	TSC22 domain family member 3 [Source:HGNC Symbol;Acc:HGNC:3051]	X	-0.0976843658855713	6.52626005046564	0.552157965734597	0.704474478489108
ENSG00000174276	ZNHIT2	protein_coding	zinc finger HIT-type containing 2 [Source:HGNC Symbol;Acc:HGNC:1177]	11	-0.167156505256344	3.02895069291461	0.552227375651737	0.704508900908294
ENSG00000004487	KDM1A	protein_coding	lysine demethylase 1A [Source:HGNC Symbol;Acc:HGNC:29079]	1	-0.0877813540530245	7.66495488654168	0.5523897130206	0.704650243741682
ENSG00000129292	PHF20L1	protein_coding	PHD finger protein 20 like 1 [Source:HGNC Symbol;Acc:HGNC:24280]	8	0.137129657527746	5.2250256608553	0.552423044012616	0.704650243741682
ENSG00000159692	CTBP1	protein_coding	C-terminal binding protein 1 [Source:HGNC Symbol;Acc:HGNC:2494]	4	-0.125663162297332	6.94168690104954	0.552472478707132	0.704659167034354
ENSG00000228878	SEPTIN7-AS1	lncRNA	SEPT7 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:51153]	7	-0.207149626289699	1.19839697806338	0.552661149985381	0.704845666668505
ENSG00000124151	NCOA3	protein_coding	nuclear receptor coactivator 3 [Source:HGNC Symbol;Acc:HGNC:7670]	20	0.103848921416982	5.71090165020163	0.552708512760666	0.704851931327043
ENSG00000166377	ATP9B	protein_coding	ATPase phospholipid transporting 9B (putative) [Source:HGNC Symbol;Acc:HGNC:13541]	18	-0.100822054359547	4.59438445656501	0.552858745558213	0.704989371879931
ENSG00000146463	ZMYM4	protein_coding	zinc finger MYM-type containing 4 [Source:HGNC Symbol;Acc:HGNC:13055]	1	-0.124465962211053	6.52108093173482	0.553189078180098	0.705324030100479
ENSG00000081760	AACS	protein_coding	acetoacetyl-CoA synthetase [Source:HGNC Symbol;Acc:HGNC:21298]	12	-0.109656077174639	5.04212605571496	0.553206145747924	0.705324030100479
ENSG00000155906	RMND1	protein_coding	required for meiotic nuclear division 1 homolog [Source:HGNC Symbol;Acc:HGNC:21176]	6	-0.114510056566055	4.16201726653813	0.553659805554363	0.705813966187134
ENSG00000172766	NAA16	protein_coding	N(alpha)-acetyltransferase 16, NatA auxiliary subunit [Source:HGNC Symbol;Acc:HGNC:26164]	13	-0.109575026924435	4.21934426310536	0.553675434207867	0.705813966187134
ENSG00000135407	AVIL	protein_coding	advillin [Source:HGNC Symbol;Acc:HGNC:14188]	12	-0.153915654771926	1.93987843889023	0.553858787292769	0.705993497943278
ENSG00000140365	COMMD4	protein_coding	COMM domain containing 4 [Source:HGNC Symbol;Acc:HGNC:26027]	15	-0.105296901368706	4.77354214738564	0.553911323358228	0.70600626491441
ENSG00000261351	AC116913.1	lncRNA	novel transcript, antisense to MAP2K1	15	0.287235050317938	0.352015134117168	0.554067915133803	0.706080966785839
ENSG00000215845	TSTD1	protein_coding	thiosulfate sulfurtransferase like domain containing 1 [Source:HGNC Symbol;Acc:HGNC:35410]	1	0.120024465976797	3.84331200721303	0.554068978149046	0.706080966785839
ENSG00000053371	AKR7A2	protein_coding	aldo-keto reductase family 7 member A2 [Source:HGNC Symbol;Acc:HGNC:389]	1	-0.101168310438021	5.88037599783032	0.554142668661649	0.706080966785839
ENSG00000104219	ZDHHC2	protein_coding	zinc finger DHHC-type containing 2 [Source:HGNC Symbol;Acc:HGNC:18469]	8	-0.137990325350003	4.75763489579446	0.554184750772097	0.706080966785839
ENSG00000182871	COL18A1	protein_coding	collagen type XVIII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2195]	21	-0.135632219363015	8.46390783543315	0.554213504605396	0.706080966785839
ENSG00000174428	GTF2IRD2B	protein_coding	GTF2I repeat domain containing 2B [Source:HGNC Symbol;Acc:HGNC:33125]	7	0.133370722311057	3.03869989034165	0.554225080710662	0.706080966785839
ENSG00000230409	TCEA1P2	processed_pseudogene	transcription elongation factor A1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:29891]	3	0.289461744725806	0.229909361225525	0.554371353204661	0.706213130935261
ENSG00000200488	RN7SKP203	misc_RNA	RN7SK pseudogene 203 [Source:HGNC Symbol;Acc:HGNC:45927]	2	-0.0933281233429491	6.81020470661098	0.554416193132232	0.70621606987093
ENSG00000183624	HMCES	protein_coding	5-hydroxymethylcytosine binding, ES cell specific [Source:HGNC Symbol;Acc:HGNC:24446]	3	-0.0977098876842896	5.15419300202479	0.554515623029366	0.706254930932563
ENSG00000254531	AP001816.1	lncRNA	novel transcript	4	-0.191757232951359	1.58561640103691	0.554531771535042	0.706254930932563
ENSG00000117222	RBBP5	protein_coding	RB binding protein 5, histone lysine methyltransferase complex subunit [Source:HGNC Symbol;Acc:HGNC:9888]	1	-0.120487661524228	4.72564366927649	0.554579915552354	0.706262073771382
ENSG00000111716	LDHB	protein_coding	lactate dehydrogenase B [Source:HGNC Symbol;Acc:HGNC:6541]	12	0.192623854578817	4.74822724699614	0.554706670811144	0.706369319897863
ENSG00000088888	MAVS	protein_coding	mitochondrial antiviral signaling protein [Source:HGNC Symbol;Acc:HGNC:29233]	20	-0.0970613590588784	7.0275364390706	0.554777709915004	0.706405605477664
ENSG00000158246	TENT5B	protein_coding	terminal nucleotidyltransferase 5B [Source:HGNC Symbol;Acc:HGNC:28273]	1	0.143394755456215	3.39238838298951	0.55482234922521	0.706408272872892
ENSG00000071794	HLTF	protein_coding	helicase like transcription factor [Source:HGNC Symbol;Acc:HGNC:11099]	3	0.114622535627461	5.84591204715992	0.5550221200378	0.706604948321109
ENSG00000198554	WDHD1	protein_coding	WD repeat and HMG-box DNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:23170]	14	0.133777683640291	3.90894996922003	0.555117257463914	0.706604948321109
ENSG00000121390	PSPC1	protein_coding	paraspeckle component 1 [Source:HGNC Symbol;Acc:HGNC:20320]	13	0.0991635666432794	5.77112759542281	0.555141997072483	0.706604948321109
ENSG00000002330	BAD	protein_coding	BCL2 associated agonist of cell death [Source:HGNC Symbol;Acc:HGNC:936]	11	-0.140061398742494	4.75990627758512	0.555205588930103	0.706604948321109
ENSG00000142945	KIF2C	protein_coding	kinesin family member 2C [Source:HGNC Symbol;Acc:HGNC:6393]	1	-0.101319829806603	4.97068135891338	0.555222600249433	0.706604948321109
ENSG00000136710	CCDC115	protein_coding	coiled-coil domain containing 115 [Source:HGNC Symbol;Acc:HGNC:28178]	2	-0.100271043782383	4.8584863766845	0.55523215856092	0.706604948321109
ENSG00000104356	POP1	protein_coding	POP1 homolog, ribonuclease P/MRP subunit [Source:HGNC Symbol;Acc:HGNC:30129]	8	-0.152486665503238	3.49371687291358	0.555307966262299	0.70664726178872
ENSG00000279170	TSTD3	protein_coding	thiosulfate sulfurtransferase like domain containing 3 [Source:HGNC Symbol;Acc:HGNC:40910]	6	0.146829554091599	2.43066613978466	0.555457052531752	0.706769890528638
ENSG00000153140	CETN3	protein_coding	centrin 3 [Source:HGNC Symbol;Acc:HGNC:1868]	5	0.134001223868074	3.62028806811329	0.555489464671087	0.706769890528638
ENSG00000272150	NBPF25P	transcribed_unprocessed_pseudogene	NBPF member 25, pseudogene [Source:HGNC Symbol;Acc:HGNC:45046]	1	0.251217363876288	0.506444221086461	0.555645590107388	0.706914365040463
ENSG00000149231	CCDC82	protein_coding	coiled-coil domain containing 82 [Source:HGNC Symbol;Acc:HGNC:26282]	11	-0.126120299275794	4.20435463705137	0.555887671300632	0.707168165359769
ENSG00000168152	THAP9	protein_coding	THAP domain containing 9 [Source:HGNC Symbol;Acc:HGNC:23192]	4	0.159327825227658	3.39302906706208	0.556024033024945	0.707287446896972
ENSG00000006831	ADIPOR2	protein_coding	adiponectin receptor 2 [Source:HGNC Symbol;Acc:HGNC:24041]	12	0.0917373557600923	6.21460194432077	0.556260777091817	0.707515539025637
ENSG00000058799	YIPF1	protein_coding	Yip1 domain family member 1 [Source:HGNC Symbol;Acc:HGNC:25231]	1	0.102967423015511	4.69340806311748	0.556288566729685	0.707515539025637
ENSG00000156502	SUPV3L1	protein_coding	Suv3 like RNA helicase [Source:HGNC Symbol;Acc:HGNC:11471]	10	0.111803619473716	4.48061802357648	0.556380236123357	0.707567015075613
ENSG00000007350	TKTL1	protein_coding	transketolase like 1 [Source:HGNC Symbol;Acc:HGNC:11835]	X	-0.22102062151046	1.68819832336645	0.556456274216707	0.707567015075613
ENSG00000177889	UBE2N	protein_coding	ubiquitin conjugating enzyme E2 N [Source:HGNC Symbol;Acc:HGNC:12492]	12	0.0974810193782715	6.36291050575181	0.556456882850961	0.707567015075613
ENSG00000228801	AC064807.1	lncRNA	novel transcript	8	-0.12562187452187	3.37154818118641	0.556544727772263	0.707624524077698
ENSG00000180098	TRNAU1AP	protein_coding	tRNA selenocysteine 1 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:30813]	1	-0.112875602766037	3.72664274835626	0.556677559164354	0.707689762520978
ENSG00000167800	TBX10	protein_coding	T-box transcription factor 10 [Source:HGNC Symbol;Acc:HGNC:11593]	11	-0.206203232829318	1.22984393863849	0.556681280913424	0.707689762520978
ENSG00000126861	OMG	protein_coding	oligodendrocyte myelin glycoprotein [Source:HGNC Symbol;Acc:HGNC:8135]	17	-0.137697147040585	2.52877353313595	0.556854571520412	0.707801069413619
ENSG00000146410	MTFR2	protein_coding	mitochondrial fission regulator 2 [Source:HGNC Symbol;Acc:HGNC:21115]	6	0.191605895154551	1.08867754195755	0.556870087310117	0.707801069413619
ENSG00000127957	PMS2P3	transcribed_unprocessed_pseudogene	PMS1 homolog 2, mismatch repair system component pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:9128]	7	-0.142060061225253	2.48513016825829	0.556896721923604	0.707801069413619
ENSG00000182552	RWDD4	protein_coding	RWD domain containing 4 [Source:HGNC Symbol;Acc:HGNC:23750]	4	-0.117054739300941	4.30866274817616	0.557081619535754	0.707981876063655
ENSG00000154473	BUB3	protein_coding	BUB3 mitotic checkpoint protein [Source:HGNC Symbol;Acc:HGNC:1151]	10	0.100223971926811	6.34943661557724	0.557362423965993	0.708284531419819
ENSG00000109881	CCDC34	protein_coding	coiled-coil domain containing 34 [Source:HGNC Symbol;Acc:HGNC:25079]	11	0.129274218232031	3.387974090804	0.557522964923312	0.708394372077248
ENSG00000118557	PMFBP1	protein_coding	polyamine modulated factor 1 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:17728]	16	-0.250270636313773	0.891315151346565	0.557534187804473	0.708394372077248
ENSG00000171388	APLN	protein_coding	apelin [Source:HGNC Symbol;Acc:HGNC:16665]	X	-0.210670474908091	1.9441092934916	0.557949044260136	0.70881416279684
ENSG00000172985	SH3RF3	protein_coding	SH3 domain containing ring finger 3 [Source:HGNC Symbol;Acc:HGNC:24699]	2	-0.123908897543709	3.30283763985221	0.557949958308522	0.70881416279684
ENSG00000117262	GPR89A	protein_coding	G protein-coupled receptor 89A [Source:HGNC Symbol;Acc:HGNC:31984]	1	0.144773793702536	2.44875407011585	0.558004031380674	0.708828623444626
ENSG00000137338	PGBD1	protein_coding	piggyBac transposable element derived 1 [Source:HGNC Symbol;Acc:HGNC:19398]	6	-0.124847683670845	3.50250753567955	0.558162399860434	0.708975557472663
ENSG00000135945	REV1	protein_coding	REV1 DNA directed polymerase [Source:HGNC Symbol;Acc:HGNC:14060]	2	0.112521638784126	5.11879711915861	0.558340295779071	0.709147270795969
ENSG00000155876	RRAGA	protein_coding	Ras related GTP binding A [Source:HGNC Symbol;Acc:HGNC:16963]	9	0.0947093100500928	5.9007575241993	0.55847539663243	0.709264608052996
ENSG00000091164	TXNL1	protein_coding	thioredoxin like 1 [Source:HGNC Symbol;Acc:HGNC:12436]	18	0.116046326321458	6.02440253541315	0.558580439846171	0.709302047214833
ENSG00000248334	WHAMMP2	transcribed_unprocessed_pseudogene	WAS protein homolog associated with actin, golgi membranes and microtubules pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:32360]	15	0.231703036811292	0.662707079667446	0.558590313742541	0.709302047214833
ENSG00000104343	UBE2W	protein_coding	ubiquitin conjugating enzyme E2 W [Source:HGNC Symbol;Acc:HGNC:25616]	8	-0.166427681159923	4.79126080661992	0.558979847758121	0.709742402093435
ENSG00000179409	GEMIN4	protein_coding	gem nuclear organelle associated protein 4 [Source:HGNC Symbol;Acc:HGNC:15717]	17	0.100994632550605	5.38602545556463	0.559291517861716	0.709956587219214
ENSG00000007341	ST7L	protein_coding	suppression of tumorigenicity 7 like [Source:HGNC Symbol;Acc:HGNC:18441]	1	-0.113810234928664	3.89171129669818	0.559383287104517	0.709956587219214
ENSG00000124205	EDN3	protein_coding	endothelin 3 [Source:HGNC Symbol;Acc:HGNC:3178]	20	-0.228605762991593	0.909831833756126	0.55947050425644	0.709956587219214
ENSG00000172183	ISG20	protein_coding	interferon stimulated exonuclease gene 20 [Source:HGNC Symbol;Acc:HGNC:6130]	15	0.258450309286188	0.623367586880051	0.559536284181595	0.709956587219214
ENSG00000177058	SLC38A9	protein_coding	solute carrier family 38 member 9 [Source:HGNC Symbol;Acc:HGNC:26907]	5	0.1221195083612	4.13216448007196	0.55958046680829	0.709956587219214
ENSG00000134897	BIVM	protein_coding	basic, immunoglobulin-like variable motif containing [Source:HGNC Symbol;Acc:HGNC:16034]	13	-0.165048617137259	3.77255723357376	0.559588869418468	0.709956587219214
ENSG00000279541	AC005261.5	TEC	TEC	19	0.193816143093107	2.04114969219152	0.559593074019371	0.709956587219214
ENSG00000123607	TTC21B	protein_coding	tetratricopeptide repeat domain 21B [Source:HGNC Symbol;Acc:HGNC:25660]	2	0.118844890580509	4.04977655464395	0.5596004824125	0.709956587219214
ENSG00000227036	LINC00511	lncRNA	long intergenic non-protein coding RNA 511 [Source:HGNC Symbol;Acc:HGNC:43564]	17	-0.243340902132348	2.05581481327445	0.559607243771682	0.709956587219214
ENSG00000169955	ZNF747	protein_coding	zinc finger protein 747 [Source:HGNC Symbol;Acc:HGNC:28350]	16	0.10816088547217	3.79069759101843	0.55962915634797	0.709956587219214
ENSG00000090686	USP48	protein_coding	ubiquitin specific peptidase 48 [Source:HGNC Symbol;Acc:HGNC:18533]	1	-0.107988486842944	4.90865647806641	0.559690870720235	0.709956587219214
ENSG00000278962	AC092645.1	TEC	TEC	2	-0.195934723206759	1.72114639006044	0.559710967129141	0.709956587219214
ENSG00000198931	APRT	protein_coding	adenine phosphoribosyltransferase [Source:HGNC Symbol;Acc:HGNC:626]	16	-0.120128138459911	5.33939320179168	0.559728806864332	0.709956587219214
ENSG00000165475	CRYL1	protein_coding	crystallin lambda 1 [Source:HGNC Symbol;Acc:HGNC:18246]	13	-0.111003606862865	4.58680452840311	0.559747150282265	0.709956587219214
ENSG00000187051	RPS19BP1	protein_coding	ribosomal protein S19 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:28749]	22	-0.120268190638892	5.44373762148788	0.559975572474808	0.710192056627842
